comment,sentiment
ahora van decir culpa petro,1 star
espaol flxible siempre programacion sugerido espaol sinonimos usan,1 star
habla petro entonces hablado muchas veces importancia estudiar ia colombia crear programas acadpemicos ah verdad mal administrador,1 star
gobiernos socialistas empeorando países,5 stars
acercado gobierno colombiano gustaría saber si alguna forma podemos ayudar,4 stars
serio aos ia inteligente cualquier phd opinan académicos fin universidades,1 star
total lamentable latinoamerica lejos peor colombia payaso dise nube nueva tierra prometida tener idea hablando ayuda quedándose callado,1 star
aaay,3 stars
entonces carajo recomiendas estudiar enserio recomiendan ciberseguridad sé tal vez ia va cuidar empresas,5 stars
cierto menos mal gobiernos saben importante diciendo,3 stars
único entendí ósea k bien p,4 stars
